transaction_id,customer_id,product_id,transaction_date,amount,currency,status
TXN-10734,CUST-0066,PROD-02,2026-05-19,299.0,USD,Settled
TXN-10735,CUST-0066,PROD-02,2026-06-18,239.2,USD,Settled
TXN-10736,CUST-0066,PROD-02,2026-07-18,299.0,USD,Settled
TXN-10737,CUST-0067,PROD-01,2025-01-02,99.0,USD,Settled
TXN-10738,CUST-0067,PROD-01,2025-02-01,99.0,USD,Settled
TXN-10739,CUST-0067,PROD-01,2025-03-03,99.0,USD,Settled
TXN-10740,CUST-0067,PROD-01,2025-04-02,99.0,USD,Settled
TXN-10741,CUST-0067,PROD-01,2025-05-02,89.1,USD,Refunded
TXN-10742,CUST-0067,PROD-01,2025-06-01,99.0,USD,Settled
TXN-10743,CUST-0067,PROD-01,2025-07-01,99.0,USD,Refunded
TXN-10744,CUST-0067,PROD-01,2025-07-31,89.1,USD,Settled
TXN-10745,CUST-0067,PROD-01,2025-08-30,99.0,USD,Settled
TXN-10746,CUST-0067,PROD-01,2025-09-29,99.0,USD,Refunded
TXN-10747,CUST-0067,PROD-01,2025-10-29,99.0,USD,Settled
TXN-10748,CUST-0067,PROD-01,2025-11-28,99.0,USD,Settled
TXN-10749,CUST-0067,PROD-01,2025-12-28,99.0,USD,Settled
TXN-10750,CUST-0067,PROD-01,2026-01-27,99.0,USD,Settled
TXN-10751,CUST-0067,PROD-01,2026-02-26,99.0,USD,Settled
TXN-10752,CUST-0067,PROD-01,2026-03-28,99.0,USD,Settled
TXN-10753,CUST-0067,PROD-01,2026-04-27,89.1,USD,Settled
TXN-10754,CUST-0067,PROD-01,2026-05-27,99.0,USD,Settled
TXN-10755,CUST-0067,PROD-01,2026-06-26,99.0,USD,Settled
TXN-10756,CUST-0067,PROD-01,2026-07-26,89.1,USD,Settled
TXN-10757,CUST-0068,PROD-03,2024-10-07,999.0,USD,Settled
TXN-10758,CUST-0068,PROD-03,2024-11-06,999.0,USD,Settled
TXN-10759,CUST-0068,PROD-03,2024-12-06,999.0,USD,Settled
TXN-10760,CUST-0068,PROD-03,2025-01-05,999.0,USD,Refunded
TXN-10761,CUST-0068,PROD-03,2025-02-04,999.0,USD,Settled
TXN-10762,CUST-0068,PROD-03,2025-03-06,999.0,USD,Settled
TXN-10763,CUST-0068,PROD-03,2025-04-05,899.1,USD,Settled
TXN-10764,CUST-0069,PROD-01,2025-12-04,89.1,USD,Settled
TXN-10765,CUST-0069,PROD-01,2026-01-03,99.0,USD,Settled
TXN-10766,CUST-0069,PROD-01,2026-02-02,99.0,USD,Settled
TXN-10767,CUST-0069,PROD-01,2026-03-04,99.0,USD,Settled
TXN-10768,CUST-0069,PROD-01,2026-04-03,99.0,USD,Settled
TXN-10769,CUST-0069,PROD-01,2026-05-03,99.0,USD,Settled
TXN-10770,CUST-0069,PROD-01,2026-06-02,89.1,USD,Settled
TXN-10771,CUST-0069,PROD-01,2026-07-02,99.0,USD,Settled
TXN-10772,CUST-0070,PROD-03,2025-10-06,899.1,USD,Settled
TXN-10773,CUST-0070,PROD-03,2025-11-05,999.0,USD,Settled
TXN-10774,CUST-0070,PROD-03,2025-12-05,999.0,USD,Settled
TXN-10775,CUST-0070,PROD-03,2026-01-04,999.0,USD,Settled
TXN-10776,CUST-0070,PROD-03,2026-02-03,899.1,USD,Settled
TXN-10777,CUST-0070,PROD-03,2026-03-05,799.2,USD,Refunded
TXN-10778,CUST-0070,PROD-03,2026-04-04,999.0,USD,Settled
TXN-10779,CUST-0070,PROD-03,2026-05-04,999.0,USD,Settled
TXN-10780,CUST-0071,PROD-01,2025-09-24,99.0,USD,Settled
TXN-10781,CUST-0071,PROD-01,2025-10-24,99.0,USD,Settled
TXN-10782,CUST-0071,PROD-01,2025-11-23,99.0,USD,Settled
TXN-10783,CUST-0071,PROD-01,2025-12-23,89.1,USD,Settled
TXN-10784,CUST-0071,PROD-01,2026-01-22,99.0,USD,Settled
TXN-10785,CUST-0071,PROD-01,2026-02-21,99.0,USD,Settled
TXN-10786,CUST-0071,PROD-01,2026-03-23,79.2,USD,Settled
TXN-10787,CUST-0071,PROD-01,2026-04-22,89.1,USD,Settled
TXN-10788,CUST-0071,PROD-01,2026-05-22,99.0,USD,Settled
TXN-10789,CUST-0071,PROD-01,2026-06-21,99.0,USD,Failed
TXN-10790,CUST-0071,PROD-01,2026-07-21,99.0,USD,Settled
TXN-10791,CUST-0072,PROD-02,2024-11-20,299.0,USD,Settled
TXN-10792,CUST-0072,PROD-02,2024-12-20,239.2,USD,Settled
TXN-10793,CUST-0072,PROD-02,2025-01-19,299.0,USD,Settled
TXN-10794,CUST-0072,PROD-02,2025-02-18,299.0,USD,Settled
TXN-10795,CUST-0072,PROD-02,2025-03-20,299.0,USD,Settled
TXN-10796,CUST-0072,PROD-02,2025-04-19,269.1,USD,Settled
TXN-10797,CUST-0072,PROD-02,2025-05-19,299.0,USD,Settled
TXN-10798,CUST-0072,PROD-02,2025-06-18,299.0,USD,Settled
TXN-10799,CUST-0072,PROD-02,2025-07-18,299.0,USD,Settled
TXN-10800,CUST-0072,PROD-02,2025-08-17,299.0,USD,Settled
TXN-10801,CUST-0072,PROD-02,2025-09-16,299.0,USD,Settled
TXN-10802,CUST-0072,PROD-02,2025-10-16,299.0,USD,Settled
TXN-10803,CUST-0072,PROD-02,2025-11-15,269.1,USD,Settled
TXN-10804,CUST-0072,PROD-02,2025-12-15,269.1,USD,Settled
TXN-10805,CUST-0072,PROD-02,2026-01-14,299.0,USD,Settled
TXN-10806,CUST-0072,PROD-02,2026-02-13,299.0,USD,Settled
TXN-10807,CUST-0072,PROD-02,2026-03-15,299.0,USD,Settled
TXN-10808,CUST-0072,PROD-02,2026-04-14,299.0,USD,Settled
TXN-10809,CUST-0072,PROD-02,2026-05-14,269.1,USD,Settled
TXN-10810,CUST-0073,PROD-01,2026-06-26,89.1,USD,Failed
TXN-10811,CUST-0073,PROD-01,2026-07-26,89.1,USD,Settled
TXN-10812,CUST-0074,PROD-03,2025-04-28,999.0,USD,Settled
TXN-10813,CUST-0074,PROD-03,2025-05-28,899.1,USD,Settled
TXN-10814,CUST-0074,PROD-03,2025-06-27,899.1,USD,Settled
TXN-10815,CUST-0074,PROD-03,2025-07-27,899.1,USD,Settled
TXN-10816,CUST-0074,PROD-03,2025-08-26,999.0,USD,Settled
TXN-10817,CUST-0074,PROD-03,2025-09-25,999.0,USD,Settled
TXN-10818,CUST-0074,PROD-03,2025-10-25,999.0,USD,Settled
TXN-10819,CUST-0074,PROD-03,2025-11-24,999.0,USD,Settled
TXN-10820,CUST-0074,PROD-03,2025-12-24,899.1,USD,Settled
TXN-10821,CUST-0074,PROD-03,2026-01-23,999.0,USD,Settled
TXN-10822,CUST-0074,PROD-03,2026-02-22,999.0,USD,Settled
TXN-10823,CUST-0074,PROD-03,2026-03-24,999.0,USD,Settled
TXN-10824,CUST-0074,PROD-03,2026-04-23,999.0,USD,Settled
TXN-10825,CUST-0074,PROD-03,2026-05-23,999.0,USD,Failed
TXN-10826,CUST-0074,PROD-03,2026-06-22,999.0,USD,Settled
TXN-10827,CUST-0074,PROD-03,2026-07-22,899.1,USD,Settled
TXN-10828,CUST-0075,PROD-01,2026-07-17,99.0,USD,Settled
TXN-10829,CUST-0076,PROD-03,2024-08-16,899.1,USD,Settled
TXN-10830,CUST-0076,PROD-03,2024-09-15,799.2,USD,Settled
TXN-10831,CUST-0076,PROD-03,2024-10-15,799.2,USD,Refunded
TXN-10832,CUST-0076,PROD-03,2024-11-14,999.0,USD,Settled
TXN-10833,CUST-0076,PROD-03,2024-12-14,899.1,USD,Settled
TXN-10834,CUST-0076,PROD-03,2025-01-13,999.0,USD,Settled
TXN-10835,CUST-0076,PROD-03,2025-02-12,999.0,USD,Settled
TXN-10836,CUST-0076,PROD-03,2025-03-14,999.0,USD,Settled
TXN-10837,CUST-0076,PROD-03,2025-04-13,999.0,USD,Settled
TXN-10838,CUST-0077,PROD-02,2026-04-12,299.0,USD,Refunded
TXN-10839,CUST-0077,PROD-02,2026-05-12,299.0,USD,Settled
TXN-10840,CUST-0077,PROD-02,2026-06-11,269.1,USD,Settled
TXN-10841,CUST-0077,PROD-02,2026-07-11,299.0,USD,Settled
TXN-10842,CUST-0078,PROD-03,2025-05-21,999.0,USD,Settled
TXN-10843,CUST-0079,PROD-01,2026-04-23,89.1,USD,Settled
TXN-10844,CUST-0079,PROD-01,2026-05-23,99.0,USD,Settled
TXN-10845,CUST-0079,PROD-01,2026-06-22,99.0,USD,Settled
TXN-10846,CUST-0079,PROD-01,2026-07-22,89.1,USD,Settled
TXN-10847,CUST-0080,PROD-01,2025-01-17,89.1,USD,Refunded
TXN-10848,CUST-0080,PROD-01,2025-02-16,89.1,USD,Settled
TXN-10849,CUST-0080,PROD-01,2025-03-18,99.0,USD,Settled
TXN-10850,CUST-0080,PROD-01,2025-04-17,89.1,USD,Settled
TXN-10851,CUST-0080,PROD-01,2025-05-17,99.0,USD,Settled
TXN-10852,CUST-0080,PROD-01,2025-06-16,99.0,USD,Settled
TXN-10853,CUST-0080,PROD-01,2025-07-16,99.0,USD,Settled
TXN-10854,CUST-0080,PROD-01,2025-08-15,99.0,USD,Settled
TXN-10855,CUST-0080,PROD-01,2025-09-14,99.0,USD,Refunded
TXN-10856,CUST-0080,PROD-01,2025-10-14,99.0,USD,Failed
TXN-10857,CUST-0080,PROD-01,2025-11-13,99.0,USD,Settled
TXN-10858,CUST-0080,PROD-01,2025-12-13,79.2,USD,Settled
TXN-10859,CUST-0080,PROD-01,2026-01-12,89.1,USD,Settled
TXN-10860,CUST-0080,PROD-01,2026-02-11,99.0,USD,Failed
TXN-10861,CUST-0080,PROD-01,2026-03-13,89.1,USD,Settled
TXN-10862,CUST-0080,PROD-01,2026-04-12,99.0,USD,Settled
TXN-10863,CUST-0080,PROD-01,2026-05-12,99.0,USD,Settled
TXN-10864,CUST-0080,PROD-01,2026-06-11,99.0,USD,Settled
TXN-10865,CUST-0081,PROD-01,2025-03-01,99.0,USD,Settled
TXN-10866,CUST-0081,PROD-01,2025-03-31,89.1,USD,Settled
TXN-10867,CUST-0081,PROD-01,2025-04-30,99.0,USD,Settled
TXN-10868,CUST-0081,PROD-01,2025-05-30,89.1,USD,Settled
TXN-10869,CUST-0081,PROD-01,2025-06-29,99.0,USD,Settled
TXN-10870,CUST-0081,PROD-01,2025-07-29,99.0,USD,Settled
TXN-10871,CUST-0081,PROD-01,2025-08-28,99.0,USD,Settled
TXN-10872,CUST-0081,PROD-01,2025-09-27,99.0,USD,Settled
TXN-10873,CUST-0081,PROD-01,2025-10-27,99.0,USD,Settled
TXN-10874,CUST-0081,PROD-01,2025-11-26,99.0,USD,Settled
TXN-10875,CUST-0081,PROD-01,2025-12-26,99.0,USD,Settled
TXN-10876,CUST-0081,PROD-01,2026-01-25,99.0,USD,Settled
TXN-10877,CUST-0081,PROD-01,2026-02-24,99.0,USD,Settled
TXN-10878,CUST-0081,PROD-01,2026-03-26,99.0,USD,Settled
TXN-10879,CUST-0081,PROD-01,2026-04-25,99.0,USD,Settled
TXN-10880,CUST-0081,PROD-01,2026-05-25,99.0,USD,Settled
TXN-10881,CUST-0081,PROD-01,2026-06-24,99.0,USD,Settled
TXN-10882,CUST-0081,PROD-01,2026-07-24,99.0,USD,Settled
TXN-10883,CUST-0082,PROD-02,2025-12-08,299.0,USD,Settled
TXN-10884,CUST-0082,PROD-02,2026-01-07,299.0,USD,Settled
TXN-10885,CUST-0082,PROD-02,2026-02-06,299.0,USD,Settled
TXN-10886,CUST-0082,PROD-02,2026-03-08,299.0,USD,Settled
TXN-10887,CUST-0082,PROD-02,2026-04-07,299.0,USD,Settled
TXN-10888,CUST-0082,PROD-02,2026-05-07,299.0,USD,Settled
TXN-10889,CUST-0082,PROD-02,2026-06-06,299.0,USD,Settled
TXN-10890,CUST-0082,PROD-02,2026-07-06,299.0,USD,Settled
TXN-10891,CUST-0083,PROD-02,2024-10-25,299.0,USD,Settled
TXN-10892,CUST-0083,PROD-02,2024-11-24,269.1,USD,Settled
TXN-10893,CUST-0083,PROD-02,2024-12-24,269.1,USD,Settled
TXN-10894,CUST-0083,PROD-02,2025-01-23,299.0,USD,Settled
TXN-10895,CUST-0083,PROD-02,2025-02-22,299.0,USD,Settled
TXN-10896,CUST-0083,PROD-02,2025-03-24,269.1,USD,Settled
TXN-10897,CUST-0083,PROD-02,2025-04-23,299.0,USD,Settled
TXN-10898,CUST-0083,PROD-02,2025-05-23,239.2,USD,Refunded
TXN-10899,CUST-0083,PROD-02,2025-06-22,299.0,USD,Settled
TXN-10900,CUST-0083,PROD-02,2025-07-22,299.0,USD,Failed
TXN-10901,CUST-0083,PROD-02,2025-08-21,269.1,USD,Settled
TXN-10902,CUST-0083,PROD-02,2025-09-20,269.1,USD,Settled
TXN-10903,CUST-0083,PROD-02,2025-10-20,299.0,USD,Settled
TXN-10904,CUST-0083,PROD-02,2025-11-19,299.0,USD,Settled
TXN-10905,CUST-0083,PROD-02,2025-12-19,299.0,USD,Settled
TXN-10906,CUST-0083,PROD-02,2026-01-18,299.0,USD,Settled
TXN-10907,CUST-0083,PROD-02,2026-02-17,299.0,USD,Settled
TXN-10908,CUST-0083,PROD-02,2026-03-19,299.0,USD,Settled
TXN-10909,CUST-0083,PROD-02,2026-04-18,299.0,USD,Settled
TXN-10910,CUST-0083,PROD-02,2026-05-18,299.0,USD,Settled
TXN-10911,CUST-0083,PROD-02,2026-06-17,299.0,USD,Settled
TXN-10912,CUST-0083,PROD-02,2026-07-17,299.0,USD,Settled
TXN-10913,CUST-0084,PROD-01,2024-08-26,89.1,USD,Settled
TXN-10914,CUST-0084,PROD-01,2024-09-25,99.0,USD,Settled
TXN-10915,CUST-0084,PROD-01,2024-10-25,99.0,USD,Settled
TXN-10916,CUST-0084,PROD-01,2024-11-24,99.0,USD,Settled
TXN-10917,CUST-0084,PROD-01,2024-12-24,99.0,USD,Settled
TXN-10918,CUST-0084,PROD-01,2025-01-23,79.2,USD,Settled
TXN-10919,CUST-0084,PROD-01,2025-02-22,99.0,USD,Settled
TXN-10920,CUST-0084,PROD-01,2025-03-24,99.0,USD,Settled
TXN-10921,CUST-0084,PROD-01,2025-04-23,99.0,USD,Settled
TXN-10922,CUST-0084,PROD-01,2025-05-23,89.1,USD,Settled
TXN-10923,CUST-0084,PROD-01,2025-06-22,99.0,USD,Settled
TXN-10924,CUST-0084,PROD-01,2025-07-22,89.1,USD,Settled
TXN-10925,CUST-0085,PROD-01,2025-07-01,99.0,USD,Settled
TXN-10926,CUST-0085,PROD-01,2025-07-31,99.0,USD,Settled
TXN-10927,CUST-0085,PROD-01,2025-08-30,99.0,USD,Settled
TXN-10928,CUST-0085,PROD-01,2025-09-29,99.0,USD,Settled
TXN-10929,CUST-0085,PROD-01,2025-10-29,99.0,USD,Settled
TXN-10930,CUST-0085,PROD-01,2025-11-28,99.0,USD,Settled
TXN-10931,CUST-0085,PROD-01,2025-12-28,99.0,USD,Settled
TXN-10932,CUST-0085,PROD-01,2026-01-27,99.0,USD,Settled
TXN-10933,CUST-0085,PROD-01,2026-02-26,99.0,USD,Settled
TXN-10934,CUST-0085,PROD-01,2026-03-28,79.2,USD,Settled
TXN-10935,CUST-0085,PROD-01,2026-04-27,99.0,USD,Settled
TXN-10936,CUST-0085,PROD-01,2026-05-27,99.0,USD,Settled
TXN-10937,CUST-0085,PROD-01,2026-06-26,99.0,USD,Settled
TXN-10938,CUST-0085,PROD-01,2026-07-26,99.0,USD,Settled
TXN-10939,CUST-0086,PROD-03,2025-02-10,899.1,USD,Settled
TXN-10940,CUST-0086,PROD-03,2025-03-12,999.0,USD,Settled
TXN-10941,CUST-0086,PROD-03,2025-04-11,999.0,USD,Settled
TXN-10942,CUST-0086,PROD-03,2025-05-11,999.0,USD,Settled
TXN-10943,CUST-0086,PROD-03,2025-06-10,999.0,USD,Settled
TXN-10944,CUST-0086,PROD-03,2025-07-10,899.1,USD,Settled
TXN-10945,CUST-0086,PROD-03,2025-08-09,999.0,USD,Settled
TXN-10946,CUST-0086,PROD-03,2025-09-08,999.0,USD,Failed
TXN-10947,CUST-0086,PROD-03,2025-10-08,899.1,USD,Settled
TXN-10948,CUST-0086,PROD-03,2025-11-07,899.1,USD,Settled
TXN-10949,CUST-0086,PROD-03,2025-12-07,999.0,USD,Settled
TXN-10950,CUST-0086,PROD-03,2026-01-06,899.1,USD,Settled
TXN-10951,CUST-0086,PROD-03,2026-02-05,999.0,USD,Settled
TXN-10952,CUST-0086,PROD-03,2026-03-07,799.2,USD,Settled
TXN-10953,CUST-0086,PROD-03,2026-04-06,999.0,USD,Settled
TXN-10954,CUST-0086,PROD-03,2026-05-06,999.0,USD,Settled
TXN-10955,CUST-0086,PROD-03,2026-06-05,999.0,USD,Settled
TXN-10956,CUST-0086,PROD-03,2026-07-05,899.1,USD,Settled
TXN-10957,CUST-0087,PROD-02,2026-07-16,269.1,USD,Settled
TXN-10958,CUST-0088,PROD-02,2025-05-06,299.0,USD,Settled
TXN-10959,CUST-0088,PROD-02,2025-06-05,299.0,USD,Settled
TXN-10960,CUST-0088,PROD-02,2025-07-05,299.0,USD,Settled
TXN-10961,CUST-0088,PROD-02,2025-08-04,299.0,USD,Settled
TXN-10962,CUST-0088,PROD-02,2025-09-03,299.0,USD,Settled
TXN-10963,CUST-0088,PROD-02,2025-10-03,299.0,USD,Settled
TXN-10964,CUST-0088,PROD-02,2025-11-02,299.0,USD,Settled
TXN-10965,CUST-0088,PROD-02,2025-12-02,269.1,USD,Settled
TXN-10966,CUST-0088,PROD-02,2026-01-01,299.0,USD,Settled
TXN-10967,CUST-0088,PROD-02,2026-01-31,299.0,USD,Settled
TXN-10968,CUST-0088,PROD-02,2026-03-02,299.0,USD,Settled
TXN-10969,CUST-0088,PROD-02,2026-04-01,299.0,USD,Settled
TXN-10970,CUST-0088,PROD-02,2026-05-01,299.0,USD,Settled
TXN-10971,CUST-0088,PROD-02,2026-05-31,299.0,USD,Settled
TXN-10972,CUST-0088,PROD-02,2026-06-30,299.0,USD,Settled
TXN-10973,CUST-0089,PROD-02,2025-11-24,299.0,USD,Settled
TXN-10974,CUST-0089,PROD-02,2025-12-24,299.0,USD,Settled
TXN-10975,CUST-0089,PROD-02,2026-01-23,299.0,USD,Settled
TXN-10976,CUST-0089,PROD-02,2026-02-22,239.2,USD,Settled
TXN-10977,CUST-0089,PROD-02,2026-03-24,299.0,USD,Settled
TXN-10978,CUST-0090,PROD-01,2025-08-25,99.0,USD,Settled
TXN-10979,CUST-0090,PROD-01,2025-09-24,99.0,USD,Settled
TXN-10980,CUST-0090,PROD-01,2025-10-24,99.0,USD,Settled
TXN-10981,CUST-0090,PROD-01,2025-11-23,99.0,USD,Settled
TXN-10982,CUST-0090,PROD-01,2025-12-23,89.1,USD,Settled
TXN-10983,CUST-0090,PROD-01,2026-01-22,99.0,USD,Settled
TXN-10984,CUST-0090,PROD-01,2026-02-21,89.1,USD,Failed
TXN-10985,CUST-0090,PROD-01,2026-03-23,89.1,USD,Settled
TXN-10986,CUST-0090,PROD-01,2026-04-22,89.1,USD,Settled
TXN-10987,CUST-0090,PROD-01,2026-05-22,99.0,USD,Settled
TXN-10988,CUST-0090,PROD-01,2026-06-21,99.0,USD,Settled
TXN-10989,CUST-0090,PROD-01,2026-07-21,99.0,USD,Settled
TXN-10990,CUST-0091,PROD-02,2025-10-01,269.1,USD,Settled
TXN-10991,CUST-0091,PROD-02,2025-10-31,299.0,USD,Failed
TXN-10992,CUST-0091,PROD-02,2025-11-30,299.0,USD,Settled
TXN-10993,CUST-0091,PROD-02,2025-12-30,299.0,USD,Settled
TXN-10994,CUST-0091,PROD-02,2026-01-29,299.0,USD,Settled
TXN-10995,CUST-0091,PROD-02,2026-02-28,299.0,USD,Settled
TXN-10996,CUST-0091,PROD-02,2026-03-30,299.0,USD,Settled
TXN-10997,CUST-0091,PROD-02,2026-04-29,299.0,USD,Settled
TXN-10998,CUST-0091,PROD-02,2026-05-29,299.0,USD,Settled
TXN-10999,CUST-0091,PROD-02,2026-06-28,299.0,USD,Settled
TXN-11000,CUST-0091,PROD-02,2026-07-28,299.0,USD,Settled
TXN-11001,CUST-0092,PROD-01,2026-01-05,99.0,USD,Settled
TXN-11002,CUST-0092,PROD-01,2026-02-04,99.0,USD,Settled
TXN-11003,CUST-0092,PROD-01,2026-03-06,99.0,USD,Settled
TXN-11004,CUST-0092,PROD-01,2026-04-05,89.1,USD,Settled
TXN-11005,CUST-0092,PROD-01,2026-05-05,99.0,USD,Settled
TXN-11006,CUST-0092,PROD-01,2026-06-04,99.0,USD,Settled
TXN-11007,CUST-0092,PROD-01,2026-07-04,99.0,USD,Failed
TXN-11008,CUST-0093,PROD-01,2026-05-06,99.0,USD,Settled
TXN-11009,CUST-0093,PROD-01,2026-06-05,99.0,USD,Settled
TXN-11010,CUST-0093,PROD-01,2026-07-05,99.0,USD,Settled
TXN-11011,CUST-0094,PROD-01,2026-03-30,99.0,USD,Settled
TXN-11012,CUST-0094,PROD-01,2026-04-29,99.0,USD,Settled
TXN-11013,CUST-0094,PROD-01,2026-05-29,99.0,USD,Settled
TXN-11014,CUST-0094,PROD-01,2026-06-28,99.0,USD,Settled
TXN-11015,CUST-0094,PROD-01,2026-07-28,99.0,USD,Refunded
TXN-11016,CUST-0095,PROD-02,2025-08-29,299.0,USD,Settled
TXN-11017,CUST-0095,PROD-02,2025-09-28,299.0,USD,Settled
TXN-11018,CUST-0095,PROD-02,2025-10-28,299.0,USD,Settled
TXN-11019,CUST-0095,PROD-02,2025-11-27,299.0,USD,Settled
TXN-11020,CUST-0095,PROD-02,2025-12-27,269.1,USD,Settled
TXN-11021,CUST-0095,PROD-02,2026-01-26,299.0,USD,Settled
TXN-11022,CUST-0096,PROD-01,2025-12-21,99.0,USD,Settled
TXN-11023,CUST-0096,PROD-01,2026-01-20,99.0,USD,Settled
TXN-11024,CUST-0096,PROD-01,2026-02-19,99.0,USD,Settled
TXN-11025,CUST-0096,PROD-01,2026-03-21,99.0,USD,Settled
TXN-11026,CUST-0096,PROD-01,2026-04-20,99.0,USD,Settled
TXN-11027,CUST-0096,PROD-01,2026-05-20,79.2,USD,Settled
TXN-11028,CUST-0096,PROD-01,2026-06-19,99.0,USD,Settled
TXN-11029,CUST-0096,PROD-01,2026-07-19,99.0,USD,Settled
TXN-11030,CUST-0097,PROD-02,2025-04-14,299.0,USD,Settled
TXN-11031,CUST-0097,PROD-02,2025-05-14,299.0,USD,Failed
TXN-11032,CUST-0097,PROD-02,2025-06-13,299.0,USD,Settled
TXN-11033,CUST-0097,PROD-02,2025-07-13,269.1,USD,Settled
TXN-11034,CUST-0097,PROD-02,2025-08-12,299.0,USD,Settled
TXN-11035,CUST-0097,PROD-02,2025-09-11,299.0,USD,Settled
TXN-11036,CUST-0097,PROD-02,2025-10-11,299.0,USD,Settled
TXN-11037,CUST-0097,PROD-02,2025-11-10,269.1,USD,Settled
TXN-11038,CUST-0097,PROD-02,2025-12-10,299.0,USD,Settled
TXN-11039,CUST-0097,PROD-02,2026-01-09,299.0,USD,Settled
TXN-11040,CUST-0097,PROD-02,2026-02-08,299.0,USD,Settled
TXN-11041,CUST-0097,PROD-02,2026-03-10,299.0,USD,Settled
TXN-11042,CUST-0097,PROD-02,2026-04-09,299.0,USD,Settled
TXN-11043,CUST-0097,PROD-02,2026-05-09,239.2,USD,Settled
TXN-11044,CUST-0097,PROD-02,2026-06-08,299.0,USD,Settled
TXN-11045,CUST-0097,PROD-02,2026-07-08,299.0,USD,Settled
TXN-11046,CUST-0098,PROD-01,2025-01-18,99.0,USD,Settled
TXN-11047,CUST-0098,PROD-01,2025-02-17,99.0,USD,Settled
TXN-11048,CUST-0098,PROD-01,2025-03-19,79.2,USD,Settled
TXN-11049,CUST-0098,PROD-01,2025-04-18,99.0,USD,Settled
TXN-11050,CUST-0098,PROD-01,2025-05-18,99.0,USD,Settled
TXN-11051,CUST-0098,PROD-01,2025-06-17,99.0,USD,Settled
TXN-11052,CUST-0098,PROD-01,2025-07-17,89.1,USD,Settled
TXN-11053,CUST-0098,PROD-01,2025-08-16,99.0,USD,Settled
TXN-11054,CUST-0098,PROD-01,2025-09-15,99.0,USD,Settled
TXN-11055,CUST-0098,PROD-01,2025-10-15,99.0,USD,Settled
TXN-11056,CUST-0098,PROD-01,2025-11-14,99.0,USD,Refunded
TXN-11057,CUST-0098,PROD-01,2025-12-14,99.0,USD,Settled
TXN-11058,CUST-0098,PROD-01,2026-01-13,89.1,USD,Settled
TXN-11059,CUST-0098,PROD-01,2026-02-12,99.0,USD,Settled
TXN-11060,CUST-0098,PROD-01,2026-03-14,99.0,USD,Settled
TXN-11061,CUST-0098,PROD-01,2026-04-13,99.0,USD,Settled
TXN-11062,CUST-0098,PROD-01,2026-05-13,99.0,USD,Settled
TXN-11063,CUST-0098,PROD-01,2026-06-12,89.1,USD,Settled
TXN-11064,CUST-0098,PROD-01,2026-07-12,79.2,USD,Refunded
TXN-11065,CUST-0099,PROD-02,2025-08-01,299.0,USD,Settled
TXN-11066,CUST-0099,PROD-02,2025-08-31,299.0,USD,Settled
TXN-11067,CUST-0099,PROD-02,2025-09-30,269.1,USD,Settled
TXN-11068,CUST-0099,PROD-02,2025-10-30,299.0,USD,Settled
TXN-11069,CUST-0099,PROD-02,2025-11-29,299.0,USD,Settled
TXN-11070,CUST-0099,PROD-02,2025-12-29,239.2,USD,Settled
TXN-11071,CUST-0099,PROD-02,2026-01-28,299.0,USD,Settled
TXN-11072,CUST-0099,PROD-02,2026-02-27,299.0,USD,Settled
TXN-11073,CUST-0099,PROD-02,2026-03-29,299.0,USD,Settled
TXN-11074,CUST-0099,PROD-02,2026-04-28,299.0,USD,Settled
TXN-11075,CUST-0099,PROD-02,2026-05-28,269.1,USD,Settled
TXN-11076,CUST-0099,PROD-02,2026-06-27,299.0,USD,Settled
TXN-11077,CUST-0099,PROD-02,2026-07-27,299.0,USD,Settled
TXN-11078,CUST-0100,PROD-01,2024-12-26,99.0,USD,Settled
TXN-11079,CUST-0100,PROD-01,2025-01-25,99.0,USD,Settled
TXN-11080,CUST-0100,PROD-01,2025-02-24,99.0,USD,Settled
TXN-11081,CUST-0100,PROD-01,2025-03-26,89.1,USD,Settled
TXN-11082,CUST-0100,PROD-01,2025-04-25,99.0,USD,Settled
TXN-11083,CUST-0100,PROD-01,2025-05-25,99.0,USD,Settled
TXN-11084,CUST-0100,PROD-01,2025-06-24,99.0,USD,Settled
TXN-11085,CUST-0100,PROD-01,2025-07-24,79.2,USD,Refunded
TXN-11086,CUST-0100,PROD-01,2025-08-23,99.0,USD,Settled
TXN-11087,CUST-0100,PROD-01,2025-09-22,99.0,USD,Settled
TXN-11088,CUST-0100,PROD-01,2025-10-22,89.1,USD,Settled
TXN-11089,CUST-0100,PROD-01,2025-11-21,99.0,USD,Settled
TXN-11090,CUST-0100,PROD-01,2025-12-21,99.0,USD,Settled
TXN-11091,CUST-0100,PROD-01,2026-01-20,99.0,USD,Settled
TXN-11092,CUST-0100,PROD-01,2026-02-19,99.0,USD,Settled
TXN-11093,CUST-0100,PROD-01,2026-03-21,99.0,USD,Settled
TXN-11094,CUST-0100,PROD-01,2026-04-20,99.0,USD,Settled
TXN-11095,CUST-0100,PROD-01,2026-05-20,99.0,USD,Settled
TXN-11096,CUST-0100,PROD-01,2026-06-19,99.0,USD,Settled
TXN-11097,CUST-0100,PROD-01,2026-07-19,89.1,USD,Settled
TXN-11098,CUST-0101,PROD-01,2026-06-21,99.0,USD,Settled
TXN-11099,CUST-0101,PROD-01,2026-07-21,99.0,USD,Settled
TXN-11100,CUST-0102,PROD-01,2026-04-13,99.0,USD,Settled
